,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
3466,00-0036313,B.Mann,Braden Mann,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sf6zijlmdfctrpfm1lxs",NYJ,2022,12,REG,0,1,0.0,0,0.0,0.0,-0.0,1,0,-6.0,0.0,0.0,-2.9179823,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0
3467,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,9,11,184.0,2,0.0,0.0,118.0,81.0,7.0,14.492034,0,1.559322,0.3548387,0.72839504,1.0421346,0.0,30.4,39.4
3468,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,12,48.0,0,0.0,0.0,93.0,19.0,4.0,-9.156775,0,0.516129,0.26666668,0.37959182,0.66571426,0.0,4.8,10.8
3469,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,14.0,0,0.0,0.0,32.0,7.0,0.0,-3.3832994,0,0.4375,0.16216215,0.10289389,0.31526896,0.0,1.4,4.4
3470,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,1,0.0,0.0,1.0,1.007803,0,10,13,147.0,0,0.0,0.0,115.0,51.0,5.0,4.85931,0,1.2782608,0.37142858,0.43726236,0.86322653,0.0,21.0,31.0
3471,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,5,REG,1,1,23.0,0,0.0,0.0,-0.0,0,0,-5.0,28.0,1.0,2.4114175,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,12,13,154.0,0,0.0,0.0,92.0,61.0,9.0,11.835433,1,1.673913,0.33333334,0.5714286,0.9,0.0,18.32,30.32
3472,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,107.0,0,0.0,0.0,41.0,70.0,3.0,4.398505,0,2.609756,0.2857143,0.27152318,0.6186377,0.0,10.7,16.7
3473,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,98.0,0,0.0,0.0,85.0,43.0,3.0,6.777312,0,1.1529412,0.2580645,0.42079207,0.68165123,0.0,9.8,15.8
3474,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,10.0,0,0.0,0.0,1.0,1.0831681,0,7,13,115.0,1,0.0,0.0,177.0,28.0,4.0,2.66708,0,0.6497175,0.33333334,0.45854923,0.8209845,0.0,18.5,25.5
3475,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,10,16,193.0,1,0.0,0.0,211.0,32.0,8.0,10.494271,0,0.9146919,0.32,0.49069768,0.82348835,0.0,25.3,35.3
3476,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,33.0,0,0.0,0.0,66.0,7.0,2.0,0.90568984,0,0.5,0.17857143,0.3127962,0.4868145,0.0,3.3,6.3
3477,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,12,REG,1,1,11.0,0,0.0,0.0,-0.0,0,0,8.0,3.0,1.0,0.641669,0,1.375,,0,0.0,0,0.0,0.0,0.0,,0,9,11,139.0,1,0.0,0.0,108.0,40.0,5.0,9.304793,0,1.287037,0.2972973,0.51184833,0.8042398,0.0,20.34,29.34
3478,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,11.0,0,0.0,0.0,0.0,0.18573128,0,7,11,45.0,1,0.0,0.0,137.0,3.0,4.0,3.718129,0,0.32846716,0.33333334,0.43769968,0.80638975,0.0,11.6,18.6
3479,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,11,15,223.0,0,0.0,0.0,230.0,56.0,8.0,10.731826,0,0.9695652,0.375,0.5,0.9125,0.0,22.3,33.3
3480,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,12,16,123.0,1,0.0,0.0,99.0,53.0,7.0,8.670719,0,1.2424242,0.2962963,0.2281106,0.60412186,0.0,18.3,30.3
3481,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,12,16,133.0,1,0.0,0.0,151.0,45.0,8.0,3.1740994,0,0.8807947,0.34042552,0.4689441,0.8388992,0.0,19.3,31.3
3482,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,5,15.0,0,0.0,0.0,60.0,1.0,1.0,-6.180725,0,0.25,0.14285715,0.2006689,0.35475394,0.0,1.5,2.5
3483,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",PIT,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,36.0,0,0.0,0.0,2.0,0.8816832,0,4,6,18.0,0,0.0,0.0,39.0,4.0,1.0,-0.40961075,0,0.46153846,0.16216215,0.1295681,0.33394092,0.0,5.4,9.4
3484,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",PIT,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,26.0,0,0.0,0.0,29.0,7.0,1.0,0.6233428,0,0.8965517,0.1875,0.13488372,0.37566862,0.0,2.6,6.6
3485,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",PIT,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,11.0,0,0.0,0.0,1.0,1.1987654,0,3,6,35.0,0,0.0,0.0,86.0,-2.0,2.0,0.32788524,0,0.40697673,0.1875,0.21938775,0.43482143,0.0,4.6,7.6
3486,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",PIT,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,58.0,0.0,0.0,-3.7678175,0,0.0,0.08,0.17682926,0.2437805,0.0,0.0,0.0
3487,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",PIT,2022,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,9,50.0,0,0.0,0.0,67.0,27.0,3.0,-0.54249364,0,0.74626863,0.1764706,0.18457301,0.39390698,0.0,5.0,10.0
3488,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",PIT,2022,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,8.0,0,0.0,0.0,0.0,0.31294078,0,7,7,96.0,1,0.0,0.0,66.0,30.0,6.0,11.541091,0,1.4545455,0.25925925,0.3815029,0.6559409,0.0,16.4,23.4
3489,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",PIT,2022,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,41.0,0,0.0,0.0,85.0,20.0,2.0,-3.36506,0,0.48235294,0.1904762,0.28911564,0.48809522,0.0,4.1,9.1
3490,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",PIT,2022,8,REG,1,1,1.0,1,0.0,0.0,-0.0,0,0,1.0,0.0,1.0,2.5532115,0,1.0,,0,0.0,0,0.0,0.0,0.0,,0,4,6,45.0,0,0.0,0.0,43.0,13.0,2.0,1.191829,0,1.0465117,0.15,0.18376069,0.35363248,0.0,8.54,12.54
3491,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",CHI,2022,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,0.0,-0.05839256,0,2,6,13.0,0,0.0,0.0,46.0,12.0,1.0,-1.8295465,0,0.2826087,0.22222222,0.21100917,0.48103976,0.0,1.7,3.7
3492,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",CHI,2022,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,8.0,0,0.0,0.0,19.0,12.0,0.0,-0.067373276,0,0.42105263,0.11111111,0.10326087,0.23894927,0.0,0.8,1.8
3493,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",CHI,2022,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,11.0,0,0.0,0.0,8.0,3.0,1.0,0.7052269,0,1.375,0.15789473,0.052287582,0.2734434,0.0,1.1,3.1
3494,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",CHI,2022,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,51.0,0,0.0,0.0,87.0,9.0,2.0,-1.3593324,0,0.5862069,0.20833333,0.50581396,0.66656977,0.0,5.1,7.1
3495,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",CHI,2022,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,28.0,0,1.0,1.0,25.0,2.0,1.0,-5.9884753,0,1.12,0.24,0.09615385,0.4273077,0.0,0.8,5.8
3496,00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp",CHI,2022,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,18.0,0.0,0.0,-0.5430803,0,0.0,0.055555556,0.10404624,0.1561657,0.0,0.0,0.0
3497,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,58.0,0,0.0,0.0,5.0,0.40607175,0,7,8,72.0,0,0.0,0.0,23.0,44.0,3.0,-1.5255436,0,3.1304348,0.19512194,0.07931034,0.34820017,0.0,13.0,20.0
3498,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,28.0,1,0.0,0.0,1.0,-5.5140414,0,2,4,13.0,0,0.0,0.0,-5.0,9.0,1.0,0.16832586,0,-2.6,0.09090909,-0.0121951215,0.12782705,0.0,10.1,12.1
3499,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,12,38.0,1,0.0,0.0,3.0,-1.0702096,0,1,1,2.0,0,0.0,0.0,1.0,1.0,0.0,-0.5000242,0,2.0,0.023809524,0.003012048,0.03782272,0.0,10.0,11.0
3500,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,49.0,0,0.0,0.0,2.0,-2.053891,0,3,3,14.0,0,0.0,0.0,-6.0,20.0,0.0,-1.0105476,0,-2.3333333,0.075,-0.020134227,0.09840604,0.0,6.3,9.3
3501,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,6.0,0,0.0,0.0,1.0,-0.7629969,0,3,4,33.0,0,0.0,0.0,11.0,24.0,1.0,2.0366101,0,3.0,0.10810811,0.031518623,0.1842252,0.0,3.9,6.9
3502,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,35.0,0,0.0,0.0,2.0,1.5344634,0,3,4,18.0,0,0.0,0.0,6.0,16.0,1.0,-0.1252609,0,3.0,0.18181819,0.04379562,0.3033842,0.0,5.3,8.3
3503,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,59.0,0,0.0,0.0,3.0,1.1982166,0,3,4,18.0,1,0.0,0.0,23.0,8.0,1.0,2.196105,0,0.7826087,0.125,0.12777779,0.27694446,0.0,13.7,16.7
3504,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,19.0,0,0.0,0.0,1.0,-2.0267909,0,7,7,58.0,1,0.0,0.0,-4.0,62.0,5.0,3.0567608,0,-14.5,0.23333333,-0.02366864,0.33343196,0.0,13.7,20.7
3505,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,36.0,0,0.0,0.0,3.0,1.9095342,0,2,3,11.0,0,0.0,0.0,-2.0,8.0,1.0,-0.9735246,0,-5.5,0.115384616,-0.009433962,0.16647315,0.0,4.7,6.7
3506,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,44.0,1,0.0,0.0,3.0,2.5199075,0,3,3,14.0,0,0.0,0.0,-2.0,16.0,0.0,-1.2547483,0,-7.0,0.12,-0.007067138,0.175053,0.0,11.8,14.8
3507,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,72.0,0,0.0,0.0,3.0,-4.8582244,0,3,3,31.0,0,0.0,0.0,0.0,31.0,1.0,1.5514319,0,0.0,0.13043478,0.0,0.19565217,0.0,10.3,13.3
3508,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,32.0,0,0.0,0.0,2.0,-1.5266701,0,3,3,22.0,0,0.0,0.0,6.0,16.0,1.0,-0.21347535,0,3.6666667,0.13636364,0.039473683,0.23217703,0.0,5.4,8.4
3509,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,39.0,0,0.0,0.0,2.0,0.21406193,0,2,4,20.0,0,0.0,0.0,5.0,15.0,1.0,-0.15813926,0,4.0,0.1,0.015822785,0.16107595,0.0,5.9,7.9
3510,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,21.0,0,1.0,0.0,1.0,-0.6880501,0,2,4,6.0,0,0.0,0.0,3.0,1.0,0.0,-1.2144246,0,2.0,0.14814815,0.009063444,0.22856663,0.0,2.7,4.7
3511,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",WAS,2022,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,10.0,0,0.0,0.0,0.0,-4.970674,0,2,3,21.0,0,0.0,0.0,10.0,26.0,2.0,1.0024314,0,2.1,0.0882353,0.03164557,0.15450484,0.0,3.1,5.1
3512,00-0036329,A.Davis,Ashtyn Davis,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ajgtcgkfvw2qvxor77ov",NYJ,2022,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,1.0,2.2809513,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.2,0.2
3513,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,54.0,2,0.0,0.0,47.0,7.0,2.0,7.641218,0,1.1489362,0.13793103,0.13352273,0.30036247,0.0,17.4,21.4
3514,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,42.0,0,0.0,0.0,35.0,7.0,2.0,2.400582,0,1.2,0.06896552,0.11146497,0.18147375,1.0,10.2,12.2
3515,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,-2.0,0,0.0,0.0,0.0,-1.6993985,0,2,2,25.0,1,0.0,0.0,15.0,10.0,2.0,5.2981696,0,1.6666666,0.074074075,0.057471264,0.15134099,0.0,8.3,10.3
3516,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,51.0,0,0.0,0.0,45.0,8.0,2.0,0.09699673,0,1.1333333,0.17857143,0.36,0.51985717,0.0,5.1,9.1
3517,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,24.0,0,0.0,0.0,2.0,1.4999475,0,5,7,54.0,0,0.0,0.0,111.0,24.0,2.0,1.0589528,0,0.4864865,0.25925925,0.43529412,0.69359475,0.0,7.8,12.8
3518,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,5,14.0,0,0.0,0.0,55.0,16.0,1.0,-1.6531855,0,0.25454545,0.15625,0.17741935,0.35856855,0.0,1.4,2.4
3519,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,42.0,0,0.0,0.0,24.0,11.0,2.0,2.5047624,0,1.75,0.1875,0.27272728,0.4721591,0.0,4.2,6.2
3520,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,33.0,1,0.0,0.0,2.0,3.6801054,0,4,4,31.0,0,0.0,0.0,5.0,26.0,3.0,2.195444,0,6.2,0.11764706,0.024154589,0.1933788,0.0,12.4,16.4
3521,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,4.0,1.0,0.0,0.39603567,0,1.25,0.045454547,0.01843318,0.08108504,0.0,0.5,1.5
3522,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,1.0,0.41724512,0,1,1,3.0,0,0.0,0.0,-1.0,4.0,0.0,-0.22004093,0,0.0,0.03125,-0.0074626864,0.04165112,0.0,0.7,1.7
3523,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,16.0,0,0.0,0.0,1.0,1.8388609,0,3,5,23.0,0,0.0,0.0,53.0,10.0,1.0,-1.0599291,0,0.43396226,0.16666667,0.14929578,0.35450703,0.0,3.9,6.9
3524,00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,9.0,0,0.0,0.0,1.0,-0.28302673,0,6,6,34.0,0,0.0,0.0,25.0,9.0,1.0,-0.28388244,0,1.36,0.16666667,0.10822511,0.32575756,0.0,4.3,10.3
